symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,next_1d_log_return
AAPL,2025-01-17 00:00:00-05:00,0.007535239806619742,-0.0141460861410867,-0.0290057509182281,0.017142086769427894,1.4790228055689014,-0.032436271085390274
AAPL,2025-01-21 00:00:00-05:00,-0.03191585718285572,-0.0640265498900402,-0.05017075391655046,0.0180809628314422,2.4100309934266253,0.005330738258797467
AAPL,2025-01-22 00:00:00-05:00,0.005344971924732489,-0.01940773823613451,-0.040509273556310066,0.01767025200800148,0.5257276170384511,-0.0007596593784016972
AAPL,2025-01-23 00:00:00-05:00,-0.0007593709102665658,-0.02748053883106283,-0.059738348031901034,0.017005398159042215,0.2947276028792585,-0.003942440089749407
AAPL,2025-01-24 00:00:00-05:00,-0.003934678875542774,0.00062883642542233,-0.02400775723976012,0.016352534356312034,-0.02848187748388088,0.031285705717210406
AAPL,2025-01-27 00:00:00-05:00,0.03178024729513629,0.026940102282584366,-0.0005217903975504035,0.018574727421182255,1.985302192698838,0.03589209892425728
AAPL,2025-01-28 00:00:00-05:00,0.036543996244401855,0.06527753829756855,0.07015815229214795,0.020581308379820785,0.9103499235805874,0.00460624297327514
AAPL,2025-01-29 00:00:00-05:00,0.004616868018021414,0.07442329473563847,0.0693831085477199,0.0199784932397504,-0.679504703985284,-0.007422295498424183
AAPL,2025-01-30 00:00:00-05:00,-0.0073948182865472,0.03362914002672657,0.062281880740043594,0.019442265566637706,-0.12284201442802609,-0.0067146242181823955
AAPL,2025-01-31 00:00:00-05:00,-0.006692131500526055,-0.00948540378520657,0.05934111782179241,0.0189354647585896,2.059314481594526,-0.03444231413657978
AAPL,2025-02-03 00:00:00-05:00,-0.03385592906605628,-0.047418140415610543,-0.008048329319004566,0.019795515538045597,0.6073986613660471,0.020790223852302368
AAPL,2025-02-04 00:00:00-05:00,0.021007846077986336,-0.02016071386176732,-0.022916111264936645,0.020522038162902573,-0.809192876345512,-0.0014184979447424899
